state,record_date,total_confirmed,cured,deaths,confirmed
Arunachal Pradesh,2021-07-24,0,40619,212,45188
Assam,2021-07-24,0,534809,5091,555842
Bihar,2021-07-24,0,714098,9635,724315
Chandigarh,2021-07-24,0,61075,809,61917
Chhattisgarh,2021-07-24,0,984327,13508,1000881
Dadra and Nagar Haveli and Daman and Diu,2021-07-24,0,10585,4,10630
Delhi,2021-07-24,0,1410164,25041,1435778
Goa,2021-07-24,0,165839,3126,170272
Gujarat,2021-07-24,0,814223,10076,824644
Haryana,2021-07-24,0,759325,9616,769704
Himachal Pradesh,2021-07-24,0,200483,3511,204887
Jammu and Kashmir,2021-07-24,0,314620,4374,320403
Jharkhand,2021-07-24,0,341464,5122,346885
Karnataka,2021-07-24,0,2831226,36323,2891699
Kerala,2021-07-24,0,3083962,15871,3235533
Ladakh,2021-07-24,0,20015,207,20289
Lakshadweep,2021-07-24,0,9991,49,10110
Madhya Pradesh,2021-07-24,0,781048,10512,791732
Maharashtra,2021-07-24,0,6022485,131205,6251810
Manipur,2021-07-24,0,78872,1451,90262
Meghalaya,2021-07-24,0,54356,1009,59904
Mizoram,2021-07-24,0,22904,134,31145
Nagaland,2021-07-24,0,25328,537,27116
Odisha,2021-07-24,0,941204,5377,963851
Puducherry,2021-07-24,0,117397,1786,120101
Punjab,2021-07-24,0,581634,16256,598658
Rajasthan,2021-07-24,0,944216,8952,953495
Sikkim,2021-07-24,0,21473,329,24598
Tamil Nadu,2021-07-24,0,2486192,33862,2544870
Telangana,2021-07-24,0,626505,3778,640012
Tripura,2021-07-24,0,71166,738,75907
Uttarakhand,2021-07-24,0,333675,7359,341640
Uttar Pradesh,2021-07-24,0,1684372,22748,1708114
West Bengal,2021-07-24,0,1491958,18056,1522103
Andaman and Nicobar Islands,2021-07-25,0,7382,129,7525
Andhra Pradesh,2021-07-25,0,1916914,13241,1952513
Arunachal Pradesh,2021-07-25,0,41025,213,45703
Assam,2021-07-25,0,536597,5114,557437
Bihar,2021-07-25,0,714223,9637,724390
Chandigarh,2021-07-25,0,61081,809,61922
Chhattisgarh,2021-07-25,0,984737,13511,1001037
Dadra and Nagar Haveli and Daman and Diu,2021-07-25,0,10585,4,10637
Delhi,2021-07-25,0,1410216,25041,1435844
Goa,2021-07-25,0,166052,3126,170416
Gujarat,2021-07-25,0,814265,10076,824683
Haryana,2021-07-25,0,759360,9617,769717
Himachal Pradesh,2021-07-25,0,200573,3513,205017
Jammu and Kashmir,2021-07-25,0,314798,4374,320491
Jharkhand,2021-07-25,0,341518,5124,346918
Karnataka,2021-07-25,0,2833276,36352,2893556
Kerala,2021-07-25,0,3099469,15969,3254064
Ladakh,2021-07-25,0,20021,207,20296
Lakshadweep,2021-07-25,0,9997,49,10127
Madhya Pradesh,2021-07-25,0,781077,10512,791738
Maharashtra,2021-07-25,0,6029817,131429,6258079
Manipur,2021-07-25,0,79744,1465,91460
Meghalaya,2021-07-25,0,54875,1014,60597
Mizoram,2021-07-25,0,23238,135,31145
Nagaland,2021-07-25,0,25390,538,27240
Odisha,2021-07-25,0,943069,5445,965715
Puducherry,2021-07-25,0,117518,1787,120227
Punjab,2021-07-25,0,581712,16258,598741
Rajasthan,2021-07-25,0,944242,8952,953522
Sikkim,2021-07-25,0,21644,330,24823
Tamil Nadu,2021-07-25,0,2488775,33889,2546689
Telangana,2021-07-25,0,627254,3780,640659
Tripura,2021-07-25,0,71642,739,76315
Uttarakhand,2021-07-25,0,333703,7359,341673
Uttar Pradesh,2021-07-25,0,1684471,22749,1708152
West Bengal,2021-07-25,0,1492878,18064,1522833
Andaman and Nicobar Islands,2021-07-26,0,7385,129,7529
Andhra Pradesh,2021-07-26,0,1919354,13256,1954765
Arunachal Pradesh,2021-07-26,0,41385,216,45867
Assam,2021-07-26,0,538098,5136,558491
Bihar,2021-07-26,0,714330,9639,724471
Chandigarh,2021-07-26,0,61085,809,61927
Chhattisgarh,2021-07-26,0,984913,13516,1001167
Dadra and Nagar Haveli and Daman and Diu,2021-07-26,0,10587,4,10637
Delhi,2021-07-26,0,1410288,25043,1435910
Goa,2021-07-26,0,166201,3132,170491
Gujarat,2021-07-26,0,814307,10076,824713
Haryana,2021-07-26,0,759405,9619,769739
Himachal Pradesh,2021-07-26,0,200706,3514,205061
Jammu and Kashmir,2021-07-26,0,314995,4374,320657
Jharkhand,2021-07-26,0,341568,5124,346946
Karnataka,2021-07-26,0,2834741,36374,2894557
Kerala,2021-07-26,0,3114716,16035,3271530
Ladakh,2021-07-26,0,20026,207,20300
Lakshadweep,2021-07-26,0,10004,49,10129
Madhya Pradesh,2021-07-26,0,781090,10512,791750
Maharashtra,2021-07-26,0,6035029,131552,6264922
Manipur,2021-07-26,0,80608,1478,92667
Meghalaya,2021-07-26,0,55163,1024,61194
Mizoram,2021-07-26,0,23572,137,33452
Nagaland,2021-07-26,0,25481,542,27308
Odisha,2021-07-26,0,945177,5512,967548
Puducherry,2021-07-26,0,117620,1789,120331
Punjab,2021-07-26,0,581829,16266,598794
Rajasthan,2021-07-26,0,944277,8952,953542
Sikkim,2021-07-26,0,21813,330,25160
Tamil Nadu,2021-07-26,0,2491222,33911,2548497
Telangana,2021-07-26,0,627964,3784,641153
Tripura,2021-07-26,0,72132,744,76539
Uttarakhand,2021-07-26,0,333728,7359,341724
Uttar Pradesh,2021-07-26,0,1684537,22750,1708155
West Bengal,2021-07-26,0,1493770,18073,1523639
Andaman and Nicobar Islands,2021-07-27,0,7387,129,7530
Andhra Pradesh,2021-07-27,0,1921371,13273,1956392
Arunachal Pradesh,2021-07-27,0,41820,218,46357
Assam,2021-07-27,0,539928,5162,560019
Bihar,2021-07-27,0,714423,9639,724530
Chandigarh,2021-07-27,0,61086,809,61931
Chhattisgarh,2021-07-27,0,985324,13517,1001359
Dadra and Nagar Haveli and Daman and Diu,2021-07-27,0,10588,4,10637
Delhi,2021-07-27,0,1410368,25044,1435949
Goa,2021-07-27,0,166308,3136,170581
Gujarat,2021-07-27,0,814356,10076,824744
Haryana,2021-07-27,0,759437,9622,769770
Himachal Pradesh,2021-07-27,0,200826,3516,205200
Jammu and Kashmir,2021-07-27,0,315184,4375,320759
Jharkhand,2021-07-27,0,341613,5124,346983
Karnataka,2021-07-27,0,2836678,36405,2896163
Kerala,2021-07-27,0,3129628,16170,3283116
Ladakh,2021-07-27,0,20032,207,20309
Lakshadweep,2021-07-27,0,10010,49,10141
Madhya Pradesh,2021-07-27,0,781104,10512,791756
Maharashtra,2021-07-27,0,6046106,131605,6269799
Manipur,2021-07-27,0,81645,1487,93656
Meghalaya,2021-07-27,0,55648,1031,61763
Mizoram,2021-07-27,0,23811,137,33452
Nagaland,2021-07-27,0,25561,545,27362
Odisha,2021-07-27,0,947381,5574,969185
Puducherry,2021-07-27,0,117718,1790,120417
Punjab,2021-07-27,0,581925,16278,598840
Rajasthan,2021-07-27,0,944310,8952,953560
Sikkim,2021-07-27,0,22038,331,25339
Tamil Nadu,2021-07-27,0,2493583,33937,2550282
Telangana,2021-07-27,0,628679,3787,641791
Tripura,2021-07-27,0,72566,747,76997
Uttarakhand,2021-07-27,0,333781,7359,341778
Uttar Pradesh,2021-07-27,0,1684601,22750,1708208
West Bengal,2021-07-27,0,1494645,18085,1524296
Andaman and Nicobar Islands,2021-07-28,0,7389,129,7530
Andhra Pradesh,2021-07-28,0,1923675,13292,1957932
Arunachal Pradesh,2021-07-28,0,42292,221,46800
Assam,2021-07-28,0,541240,5180,561455
Bihar,2021-07-28,0,714474,9639,724597
Chandigarh,2021-07-28,0,61092,809,61938
Chhattisgarh,2021-07-28,0,985578,13519,1001487
Dadra and Nagar Haveli and Daman and Diu,2021-07-28,0,10591,4,10639
Delhi,2021-07-28,0,1410410,25046,1436026
Goa,2021-07-28,0,166459,3140,170729
Gujarat,2021-07-28,0,814413,10076,824774
Haryana,2021-07-28,0,759471,9624,769796
Himachal Pradesh,2021-07-28,0,200942,3518,205383
Jammu and Kashmir,2021-07-28,0,315367,4375,320866
Jharkhand,2021-07-28,0,341650,5125,347022
Karnataka,2021-07-28,0,2838717,36437,2897664
Kerala,2021-07-28,0,3143043,16326,3305245
Ladakh,2021-07-28,0,20037,207,20314
Lakshadweep,2021-07-28,0,10018,49,10149
Madhya Pradesh,2021-07-28,0,781117,10512,791767
Maharashtra,2021-07-28,0,6058751,131859,6276057
Manipur,2021-07-28,0,82521,1498,94821
Meghalaya,2021-07-28,0,56101,1040,62473
Mizoram,2021-07-28,0,24233,140,35297
Nagaland,2021-07-28,0,25606,550,27472
Odisha,2021-07-28,0,949350,5634,970814
Puducherry,2021-07-28,0,117816,1791,120530
Punjab,2021-07-28,0,582018,16281,598882
Rajasthan,2021-07-28,0,944344,8953,953575
Sikkim,2021-07-28,0,22208,333,25616
Tamil Nadu,2021-07-28,0,2495895,33966,2552049
Telangana,2021-07-28,0,629408,3791,642436
Tripura,2021-07-28,0,72910,748,77412
Uttarakhand,2021-07-28,0,333854,7361,341874
Uttar Pradesh,2021-07-28,0,1684674,22754,1708226
West Bengal,2021-07-28,0,1495483,18095,1524958
Andaman and Nicobar Islands,2021-07-29,0,7395,129,7531
Andhra Pradesh,2021-07-29,0,1925631,13312,1959942
Arunachal Pradesh,2021-07-29,0,42617,224,47142
Assam,2021-07-29,0,543031,5201,562731
Bihar,2021-07-29,0,714554,9639,724673
Chandigarh,2021-07-29,0,61098,809,61943
Chhattisgarh,2021-07-29,0,985905,13520,1001651
Dadra and Nagar Haveli and Daman and Diu,2021-07-29,0,10597,4,10642
Delhi,2021-07-29,0,1410471,25049,1436093
Goa,2021-07-29,0,166586,3142,170810
Gujarat,2021-07-29,0,814452,10076,824802
Haryana,2021-07-29,0,759499,9627,769828
Himachal Pradesh,2021-07-29,0,201026,3520,205499
Jammu and Kashmir,2021-07-29,0,315511,4376,321026
Jharkhand,2021-07-29,0,341686,5126,347049
Karnataka,2021-07-29,0,2840147,36456,2899195
Kerala,2021-07-29,0,3160804,16457,3327301
Ladakh,2021-07-29,0,20049,207,20320
Lakshadweep,2021-07-29,0,10029,50,10155
Madhya Pradesh,2021-07-29,0,781135,10513,791778
Maharashtra,2021-07-29,0,6064856,132145,6282914
Manipur,2021-07-29,0,83392,1510,95824
Meghalaya,2021-07-29,0,56510,1048,63014
Mizoram,2021-07-29,0,24657,140,36407
Nagaland,2021-07-29,0,25684,552,27586
Odisha,2021-07-29,0,951049,5703,972517
Puducherry,2021-07-29,0,117912,1792,120627
Punjab,2021-07-29,0,582102,16286,598947
Rajasthan,2021-07-29,0,944384,8953,953605
Sikkim,2021-07-29,0,22406,333,25856
Tamil Nadu,2021-07-29,0,2498289,33995,2553805
Telangana,2021-07-29,0,629986,3793,643093
Tripura,2021-07-29,0,73177,750,77788
Uttarakhand,2021-07-29,0,333901,7361,341934
Uttar Pradesh,2021-07-29,0,1684790,22755,1708313
West Bengal,2021-07-29,0,1496294,18109,1525773
Andaman and Nicobar Islands,2021-07-30,0,7395,129,7534
Andhra Pradesh,2021-07-30,0,1927438,13332,1962049
Arunachal Pradesh,2021-07-30,0,43000,225,47477
Assam,2021-07-30,0,544695,5221,564030
Bihar,2021-07-30,0,714596,9642,724719
Chandigarh,2021-07-30,0,61102,809,61948
Chhattisgarh,2021-07-30,0,986175,13520,1001781
Dadra and Nagar Haveli and Daman and Diu,2021-07-30,0,10603,4,10643
Delhi,2021-07-30,0,1410541,25049,1436144
Goa,2021-07-30,0,166679,3144,170900
Gujarat,2021-07-30,0,814485,10076,824829
Haryana,2021-07-30,0,759516,9630,769858
Himachal Pradesh,2021-07-30,0,201110,3520,205728
Jammu and Kashmir,2021-07-30,0,315686,4377,321207
Jharkhand,2021-07-30,0,341720,5126,347105
Karnataka,2021-07-30,0,2841479,36491,2901247
Kerala,2021-07-30,0,3177453,16585,3349365
Ladakh,2021-07-30,0,20057,207,20324
Lakshadweep,2021-07-30,0,10042,50,10162
Madhya Pradesh,2021-07-30,0,781153,10513,791796
Maharashtra,2021-07-30,0,6075888,132335,6290156
Manipur,2021-07-30,0,84408,1521,96824
Meghalaya,2021-07-30,0,56933,1062,63745
Mizoram,2021-07-30,0,25168,141,37171
Nagaland,2021-07-30,0,25798,556,27653
Odisha,2021-07-30,0,953088,5768,974132
Puducherry,2021-07-30,0,117961,1792,120725
Punjab,2021-07-30,0,582162,16290,599005
Rajasthan,2021-07-30,0,944410,8953,953622
Sikkim,2021-07-30,0,22498,337,26132
Tamil Nadu,2021-07-30,0,2500434,34023,2555664
Telangana,2021-07-30,0,630732,3796,643716
Tripura,2021-07-30,0,73665,754,78059
Uttarakhand,2021-07-30,0,333952,7361,341982
Uttar Pradesh,2021-07-30,0,1684834,22755,1708373
West Bengal,2021-07-30,0,1497116,18123,1526539
Andaman and Nicobar Islands,2021-07-31,0,7398,129,7535
Andhra Pradesh,2021-07-31,0,1929565,13354,1964117
Arunachal Pradesh,2021-07-31,0,43488,226,47856
Assam,2021-07-31,0,546136,5241,565209
Bihar,2021-07-31,0,714690,9643,724791
Chandigarh,2021-07-31,0,61106,810,61952
Chhattisgarh,2021-07-31,0,986418,13523,1001906
Dadra and Nagar Haveli and Daman and Diu,2021-07-31,0,10610,4,10644
Delhi,2021-07-31,0,1410575,25052,1436207
Goa,2021-07-31,0,166813,3146,171052
Gujarat,2021-07-31,0,814514,10076,824850
Haryana,2021-07-31,0,759539,9633,769884
Himachal Pradesh,2021-07-31,0,201217,3520,205874
Jammu and Kashmir,2021-07-31,0,315795,4378,321344
Jharkhand,2021-07-31,0,341749,5128,347137
Karnataka,2021-07-31,0,2843110,36525,2903137
Kerala,2021-07-31,0,3192104,16701,3370137
Ladakh,2021-07-31,0,20071,207,20328
Lakshadweep,2021-07-31,0,10051,50,10178
Madhya Pradesh,2021-07-31,0,781172,10513,791806
Maharashtra,2021-07-31,0,6083319,132566,6296756
Manipur,2021-07-31,0,85422,1541,97698
Meghalaya,2021-07-31,0,57450,1073,64314
Mizoram,2021-07-31,0,25744,145,38064
Nagaland,2021-07-31,0,25878,561,27713
Odisha,2021-07-31,0,954929,5834,975690
Puducherry,2021-07-31,0,118043,1793,120815
Punjab,2021-07-31,0,582217,16292,599053
Rajasthan,2021-07-31,0,944443,8953,953650
Sikkim,2021-07-31,0,22667,342,26311
Tamil Nadu,2021-07-31,0,2502627,34050,2557611
Telangana,2021-07-31,0,631389,3800,644330
Tripura,2021-07-31,0,74122,755,78361
Uttarakhand,2021-07-31,0,334016,7362,342023
Uttar Pradesh,2021-07-31,0,1684925,22756,1708410
West Bengal,2021-07-31,0,1497951,18128,1527250
Andaman and Nicobar Islands,2021-08-01,0,7400,129,7537
Andhra Pradesh,2021-08-01,0,1931618,13377,1966175
Arunachal Pradesh,2021-08-01,0,43939,229,48122
Assam,2021-08-01,0,547616,5260,566198
Bihar,2021-08-01,0,714735,9643,724835
Chandigarh,2021-08-01,0,61111,811,61953
Chhattisgarh,2021-08-01,0,986621,13524,1002008
Dadra and Nagar Haveli and Daman and Diu,2021-08-01,0,10617,4,10650
Delhi,2021-08-01,0,1410631,25053,1436265
Goa,2021-08-01,0,166941,3147,171146
Gujarat,2021-08-01,0,814549,10076,824877
Haryana,2021-08-01,0,759566,9635,769913
Himachal Pradesh,2021-08-01,0,201289,3521,206027
Jammu and Kashmir,2021-08-01,0,315908,4378,321462
Jharkhand,2021-08-01,0,341793,5128,347173
Karnataka,2021-08-01,0,2844742,36562,2905124
Kerala,2021-08-01,0,3208969,16781,3390761
Ladakh,2021-08-01,0,20075,207,20338
Lakshadweep,2021-08-01,0,10055,50,10189
Madhya Pradesh,2021-08-01,0,781193,10513,791828
Maharashtra,2021-08-01,0,6090786,132791,6303715
Manipur,2021-08-01,0,86403,1556,98499
Meghalaya,2021-08-01,0,57949,1085,65000
Mizoram,2021-08-01,0,26387,150,38925
Nagaland,2021-08-01,0,25977,566,27872
Odisha,2021-08-01,0,956828,5902,977268
Puducherry,2021-08-01,0,118158,1795,120915
Punjab,2021-08-01,0,582277,16293,599104
Rajasthan,2021-08-01,0,944465,8954,953667
Sikkim,2021-08-01,0,22804,344,26548
Tamil Nadu,2021-08-01,0,2504805,34076,2559597
Telangana,2021-08-01,0,632080,3802,644951
Tripura,2021-08-01,0,74346,755,78583
Uttarakhand,2021-08-01,0,334145,7362,342139
Uttar Pradesh,2021-08-01,0,1684973,22756,1708441
West Bengal,2021-08-01,0,1498770,18136,1528019
Andaman and Nicobar Islands,2021-08-02,0,7403,129,7539
Andhra Pradesh,2021-08-02,0,1934048,13395,1968462
Arunachal Pradesh,2021-08-02,0,44354,231,48260
Assam,2021-08-02,0,549065,5275,566982
Bihar,2021-08-02,0,714801,9644,724880
Chandigarh,2021-08-02,0,61113,811,61954
Chhattisgarh,2021-08-02,0,986778,13525,1002222
Dadra and Nagar Haveli and Daman and Diu,2021-08-02,0,10622,4,10650
Delhi,2021-08-02,0,1410714,25054,1436350
Goa,2021-08-02,0,167046,3148,171205
Gujarat,2021-08-02,0,814570,10076,824900
Haryana,2021-08-02,0,759589,9638,769942
Himachal Pradesh,2021-08-02,0,201411,3521,206161
Jammu and Kashmir,2021-08-02,0,316017,4379,321607
Jharkhand,2021-08-02,0,341817,5129,347200
Karnataka,2021-08-02,0,2846244,36587,2906999
Kerala,2021-08-02,0,3226761,16837,3411489
Ladakh,2021-08-02,0,20076,207,20340
Lakshadweep,2021-08-02,0,10070,50,10195
Madhya Pradesh,2021-08-02,0,781207,10513,791845
Maharashtra,2021-08-02,0,6094896,132948,6310194
Manipur,2021-08-02,0,87360,1566,99331
Meghalaya,2021-08-02,0,58450,1096,65589
Mizoram,2021-08-02,0,27024,150,39363
Nagaland,2021-08-02,0,26031,570,27945
Odisha,2021-08-02,0,958601,5966,978705
Puducherry,2021-08-02,0,118228,1795,121005
Punjab,2021-08-02,0,582332,16294,599130
Rajasthan,2021-08-02,0,944484,8954,953688
Sikkim,2021-08-02,0,22955,345,26754
Tamil Nadu,2021-08-02,0,2506961,34102,2561587
Telangana,2021-08-02,0,632728,3805,645406
Tripura,2021-08-02,0,74875,755,78722
Uttarakhand,2021-08-02,0,334190,7362,342161
Uttar Pradesh,2021-08-02,0,1685049,22763,1708476
West Bengal,2021-08-02,0,1499597,18149,1528720
Andaman and Nicobar Islands,2021-08-03,0,7404,129,7539
Andhra Pradesh,2021-08-03,0,1936016,13410,1970008
Arunachal Pradesh,2021-08-03,0,44823,234,48565
Assam,2021-08-03,0,550534,5294,568257
Bihar,2021-08-03,0,714872,9644,724917
Chandigarh,2021-08-03,0,61116,811,61960
Chhattisgarh,2021-08-03,0,987012,13528,1002458
Dadra and Nagar Haveli and Daman and Diu,2021-08-03,0,10631,4,10650
Delhi,2021-08-03,0,1410809,25054,1436401
Goa,2021-08-03,0,167118,3150,171295
Gujarat,2021-08-03,0,814595,10076,824922
Haryana,2021-08-03,0,759614,9639,769956
Himachal Pradesh,2021-08-03,0,201543,3522,206369
Jammu and Kashmir,2021-08-03,0,316090,4381,321725
Jharkhand,2021-08-03,0,341855,5129,347223
Karnataka,2021-08-03,0,2847627,36612,2908284
Kerala,2021-08-03,0,3242684,16955,3425473
Ladakh,2021-08-03,0,20081,207,20345
Lakshadweep,2021-08-03,0,10078,50,10207
Madhya Pradesh,2021-08-03,0,781217,10513,791862
Maharashtra,2021-08-03,0,6103325,133038,6315063
Manipur,2021-08-03,0,88480,1578,99872
Meghalaya,2021-08-03,0,58987,1109,65939
Mizoram,2021-08-03,0,27642,153,40111
Nagaland,2021-08-03,0,26130,574,28004
Odisha,2021-08-03,0,960386,6033,979737
Puducherry,2021-08-03,0,118320,1795,121059
Punjab,2021-08-03,0,582395,16294,599162
Rajasthan,2021-08-03,0,944509,8954,953704
Sikkim,2021-08-03,0,23211,346,26880
Tamil Nadu,2021-08-03,0,2509029,34130,2563544
Telangana,2021-08-03,0,633371,3807,645997
Tripura,2021-08-03,0,75167,755,79026
Uttarakhand,2021-08-03,0,334261,7363,342198
Uttar Pradesh,2021-08-03,0,1685091,22763,1708500
West Bengal,2021-08-03,0,1500331,18161,1529295
Andaman and Nicobar Islands,2021-08-04,0,7405,129,7540
Andhra Pradesh,2021-08-04,0,1937956,13428,1971554
Arunachal Pradesh,2021-08-04,0,45298,234,48884
Assam,2021-08-04,0,551692,5307,569439
Bihar,2021-08-04,0,714949,9644,724977
Chandigarh,2021-08-04,0,61120,811,61965
Chhattisgarh,2021-08-04,0,987189,13530,1002600
Dadra and Nagar Haveli and Daman and Diu,2021-08-04,0,10633,4,10651
Delhi,2021-08-04,0,1410874,25058,1436451
Goa,2021-08-04,0,167245,3152,171396
Gujarat,2021-08-04,0,814637,10076,824939
Haryana,2021-08-04,0,759633,9641,769982
Himachal Pradesh,2021-08-04,0,201652,3523,206589
Jammu and Kashmir,2021-08-04,0,316188,4384,321865
Jharkhand,2021-08-04,0,341883,5129,347246
Karnataka,2021-08-04,0,2849003,36650,2909958
Kerala,2021-08-04,0,3258310,17103,3449149
Ladakh,2021-08-04,0,20087,207,20365
Lakshadweep,2021-08-04,0,10086,50,10226
Madhya Pradesh,2021-08-04,0,781228,10513,791880
Maharashtra,2021-08-04,0,6110124,133215,6321068
Manipur,2021-08-04,0,89543,1592,100625
Meghalaya,2021-08-04,0,59803,1118,66495
Mizoram,2021-08-04,0,28177,156,40996
Nagaland,2021-08-04,0,26234,577,28072
Odisha,2021-08-04,0,962088,6102,980866
Puducherry,2021-08-04,0,118452,1795,121132
Punjab,2021-08-04,0,582442,16299,599204
Rajasthan,2021-08-04,0,944541,8954,953715
Sikkim,2021-08-04,0,23376,348,27125
Tamil Nadu,2021-08-04,0,2511076,34159,2565452
Telangana,2021-08-04,0,634018,3811,646606
Tripura,2021-08-04,0,75569,757,79288
Uttarakhand,2021-08-04,0,334299,7366,342246
Uttar Pradesh,2021-08-04,0,1685125,22765,1708562
West Bengal,2021-08-04,0,1501087,18170,1530024
Andaman and Nicobar Islands,2021-08-05,0,7408,129,7541
Andhra Pradesh,2021-08-05,0,1940368,13444,1973996
Arunachal Pradesh,2021-08-05,0,45630,236,49203
Assam,2021-08-05,0,552955,5326,570504
Bihar,2021-08-05,0,715011,9646,725023
Chandigarh,2021-08-05,0,61123,811,61965
Chhattisgarh,2021-08-05,0,987298,13531,1002735
Dadra and Nagar Haveli and Daman and Diu,2021-08-05,0,10633,4,10652
Delhi,2021-08-05,0,1410947,25058,1436518
Goa,2021-08-05,0,167335,3153,171506
Gujarat,2021-08-05,0,814665,10076,824954
Haryana,2021-08-05,0,759653,9644,770009
Himachal Pradesh,2021-08-05,0,201797,3527,206832
Jammu and Kashmir,2021-08-05,0,316315,4385,322014
Jharkhand,2021-08-05,0,341924,5129,347276
Karnataka,2021-08-05,0,2850717,36680,2911727
Kerala,2021-08-05,0,3277788,17211,3471563
Ladakh,2021-08-05,0,20091,207,20365
Lakshadweep,2021-08-05,0,10100,50,10231
Madhya Pradesh,2021-08-05,0,781240,10513,791908
Maharashtra,2021-08-05,0,6117560,133410,6327194
Manipur,2021-08-05,0,90769,1606,101390
Meghalaya,2021-08-05,0,60375,1125,67016
Mizoram,2021-08-05,0,28861,157,42083
Nagaland,2021-08-05,0,26317,579,28217
Odisha,2021-08-05,0,963718,6168,982181
Puducherry,2021-08-05,0,118547,1798,121252
Punjab,2021-08-05,0,582494,16299,599266
Rajasthan,2021-08-05,0,944568,8954,953733
Sikkim,2021-08-05,0,23589,349,27342
Tamil Nadu,2021-08-05,0,2513087,34197,2567401
Telangana,2021-08-05,0,634612,3814,647229
Tripura,2021-08-05,0,75817,761,79532
Uttarakhand,2021-08-05,0,334341,7366,342283
Uttar Pradesh,2021-08-05,0,1685170,22767,1708623
West Bengal,2021-08-05,0,1501925,18180,1530850
Andaman and Nicobar Islands,2021-08-06,0,7408,129,7541
Andhra Pradesh,2021-08-06,0,1942371,13468,1976141
Arunachal Pradesh,2021-08-06,0,45979,236,49441
Assam,2021-08-06,0,554204,5343,571571
Bihar,2021-08-06,0,715056,9646,725067
Chandigarh,2021-08-06,0,61127,811,61966
Chhattisgarh,2021-08-06,0,987486,13533,1002849
Dadra and Nagar Haveli and Daman and Diu,2021-08-06,0,10634,4,10652
Delhi,2021-08-06,0,1411001,25060,1436579
Goa,2021-08-06,0,167423,3156,171608
Gujarat,2021-08-06,0,814696,10076,824978
Haryana,2021-08-06,0,759678,9646,770027
Himachal Pradesh,2021-08-06,0,201947,3531,207088
Jammu and Kashmir,2021-08-06,0,316398,4386,322142
Jharkhand,2021-08-06,0,341952,5129,347304
Karnataka,2021-08-06,0,2852368,36705,2913512
Kerala,2021-08-06,0,3297834,17328,3493603
Ladakh,2021-08-06,0,20100,207,20369
Lakshadweep,2021-08-06,0,10109,50,10235
Madhya Pradesh,2021-08-06,0,781253,10514,791919
Maharashtra,2021-08-06,0,6124278,133530,6336220
Manipur,2021-08-06,0,91847,1614,102147
Meghalaya,2021-08-06,0,60885,1133,67592
Mizoram,2021-08-06,0,29547,160,42808
Nagaland,2021-08-06,0,26409,581,28335
Odisha,2021-08-06,0,965370,6236,983523
Puducherry,2021-08-06,0,118647,1798,121333
Punjab,2021-08-06,0,582539,16301,599304
Rajasthan,2021-08-06,0,944588,8954,953773
